insertId,labels.protocol,labels.request_id,labels.type,logName,receiveTimestamp,resource.labels.project_id,resource.type,severity,textPayload,timestamp,trace
19snciig32s9y5l,V2,bb5e94a7-c838-4527-acea-a4f1d9bcd55d-d74139ee,dialogflow_request,projects/rpg-chatbot-qaol/logs/dialogflow_agent,2021-04-17T12:26:06.507069566Z,rpg-chatbot-qaol,global,INFO,"Dialogflow Request : {""session"":""webdemo-8e9e7087-e736-1ce5-1ac6-44439f6b6fd2"",""query_input"":""{\n  \""text\"": {\n    \""textInputs\"": [{\n      \""text\"": \""popularidade do F#\""\n    }]\n  }\n}"",""timezone"":""America/Buenos_Aires""}",2021-04-17T12:26:06.389Z,webdemo-8e9e7087-e736-1ce5-1ac6-44439f6b6fd2
77t7ljg31bo6kf,V2,56a6bfd8-b57e-479e-8608-b120304e87df-d74139ee,dialogflow_response,projects/rpg-chatbot-qaol/logs/dialogflow_agent,2021-04-17T12:25:59.120197298Z,rpg-chatbot-qaol,global,INFO,"Dialogflow Response : id: ""56a6bfd8-b57e-479e-8608-b120304e87df-d74139ee""
lang: ""pt-br""
session_id: ""webdemo-8e9e7087-e736-1ce5-1ac6-44439f6b6fd2""
timestamp: ""2021-04-17T12:25:59.051454Z""
result {
  source: ""agent""
  resolved_query: ""popularidade do ruby""
  score: 1.0
  parameters {
    fields {
      key: ""linguagem_programacao""
      value {
        string_value: ""Ruby""
      }
    }
  }
  metadata {
    intent_id: ""914bfa94-fcc6-431e-9f7c-692c1502f6f6""
    webhook_response_time: 55
    intent_name: ""Popularidade Intent""
    webhook_used: ""false""
    webhook_for_slot_filling_used: ""false""
    is_fallback_intent: ""false""
  }
  fulfillment {
    speech: ""A popularidade do Ruby é de 1.23%""
    messages {
      type {
        number_value: 0.0
      }
      speech {
        string_value: ""A popularidade do Ruby é de 1.23%""
      }
    }
  }
}
status {
  code: 200
  error_type: ""success""
}
",2021-04-17T12:25:59.113390Z,webdemo-8e9e7087-e736-1ce5-1ac6-44439f6b6fd2
1i3zcahg17tci1v,V2,56a6bfd8-b57e-479e-8608-b120304e87df-d74139ee,conversation_response,projects/rpg-chatbot-qaol/logs/dialogflow_agent,2021-04-17T12:25:59.118089402Z,rpg-chatbot-qaol,global,INFO,"Dialogflow fulfillment response : {""fulfillmentText"":""A popularidade do Ruby é de 1.23%"",""outputContexts"":[]}",2021-04-17T12:25:59.108841Z,webdemo-8e9e7087-e736-1ce5-1ac6-44439f6b6fd2
aa7cig3bx2c9e,V2,56a6bfd8-b57e-479e-8608-b120304e87df-d74139ee,conversation_request,projects/rpg-chatbot-qaol/logs/dialogflow_agent,2021-04-17T12:25:59.065914874Z,rpg-chatbot-qaol,global,INFO,"Dialogflow fulfillment request : {
  ""responseId"": ""56a6bfd8-b57e-479e-8608-b120304e87df-d74139ee"",
  ""queryResult"": {
    ""queryText"": ""popularidade do ruby"",
    ""parameters"": {
      ""linguagem_programacao"": ""Ruby""
    },
    ""allRequiredParamsPresent"": true,
    ""fulfillmentMessages"": [{
      ""text"": {
        ""text"": [""""]
      }
    }],
    ""outputContexts"": [{
      ""name"": ""projects/rpg-chatbot-qaol/agent/sessions/webdemo-8e9e7087-e736-1ce5-1ac6-44439f6b6fd2/contexts/__system_counters__"",
      ""parameters"": {
        ""no-input"": 0.0,
        ""no-match"": 0.0,
        ""linguagem_programacao"": ""Ruby"",
        ""linguagem_programacao.original"": ""ruby""
      }
    }],
    ""intent"": {
      ""name"": ""projects/rpg-chatbot-qaol/agent/intents/914bfa94-fcc6-431e-9f7c-692c1502f6f6"",
      ""displayName"": ""Popularidade Intent""
    },
    ""intentDetectionConfidence"": 1.0,
    ""languageCode"": ""pt-br""
  },
  ""originalDetectIntentRequest"": {
    ""payload"": {
    }
  },
  ""session"": ""projects/rpg-chatbot-qaol/agent/sessions/webdemo-8e9e7087-e736-1ce5-1ac6-44439f6b6fd2""
}",2021-04-17T12:25:59.053310Z,webdemo-8e9e7087-e736-1ce5-1ac6-44439f6b6fd2
77t7ljg31bo6ke,V2,56a6bfd8-b57e-479e-8608-b120304e87df-d74139ee,dialogflow_request,projects/rpg-chatbot-qaol/logs/dialogflow_agent,2021-04-17T12:25:59.120197298Z,rpg-chatbot-qaol,global,INFO,"Dialogflow Request : {""session"":""webdemo-8e9e7087-e736-1ce5-1ac6-44439f6b6fd2"",""query_input"":""{\n  \""text\"": {\n    \""textInputs\"": [{\n      \""text\"": \""popularidade do ruby\""\n    }]\n  }\n}"",""timezone"":""America/Buenos_Aires""}",2021-04-17T12:25:59.035Z,webdemo-8e9e7087-e736-1ce5-1ac6-44439f6b6fd2
vwy82wg3hbg60f,V2,6e6705df-dcd8-46aa-919c-7631e3e0b0d4-d74139ee,dialogflow_response,projects/rpg-chatbot-qaol/logs/dialogflow_agent,2021-04-17T12:25:50.080557961Z,rpg-chatbot-qaol,global,INFO,"Dialogflow Response : id: ""6e6705df-dcd8-46aa-919c-7631e3e0b0d4-d74139ee""
lang: ""pt-br""
session_id: ""webdemo-8e9e7087-e736-1ce5-1ac6-44439f6b6fd2""
timestamp: ""2021-04-17T12:25:50.009484Z""
result {
  source: ""agent""
  resolved_query: ""popularidade do javascript""
  score: 1.0
  parameters {
    fields {
      key: ""linguagem_programacao""
      value {
        string_value: ""Javascript""
      }
    }
  }
  metadata {
    intent_id: ""914bfa94-fcc6-431e-9f7c-692c1502f6f6""
    webhook_response_time: 54
    intent_name: ""Popularidade Intent""
    webhook_used: ""false""
    webhook_for_slot_filling_used: ""false""
    is_fallback_intent: ""false""
  }
  fulfillment {
    speech: ""A popularidade do Javascript é de 2.44%""
    messages {
      type {
        number_value: 0.0
      }
      speech {
        string_value: ""A popularidade do Javascript é de 2.44%""
      }
    }
  }
}
status {
  code: 200
  error_type: ""success""
}
",2021-04-17T12:25:50.070215Z,webdemo-8e9e7087-e736-1ce5-1ac6-44439f6b6fd2
hhenvwg39a7phz,V2,6e6705df-dcd8-46aa-919c-7631e3e0b0d4-d74139ee,conversation_response,projects/rpg-chatbot-qaol/logs/dialogflow_agent,2021-04-17T12:25:50.074209138Z,rpg-chatbot-qaol,global,INFO,"Dialogflow fulfillment response : {""fulfillmentText"":""A popularidade do Javascript é de 2.44%"",""outputContexts"":[]}",2021-04-17T12:25:50.066010Z,webdemo-8e9e7087-e736-1ce5-1ac6-44439f6b6fd2
sl0zq0f4zkdaa,V2,6e6705df-dcd8-46aa-919c-7631e3e0b0d4-d74139ee,conversation_request,projects/rpg-chatbot-qaol/logs/dialogflow_agent,2021-04-17T12:25:50.021212655Z,rpg-chatbot-qaol,global,INFO,"Dialogflow fulfillment request : {
  ""responseId"": ""6e6705df-dcd8-46aa-919c-7631e3e0b0d4-d74139ee"",
  ""queryResult"": {
    ""queryText"": ""popularidade do javascript"",
    ""parameters"": {
      ""linguagem_programacao"": ""Javascript""
    },
    ""allRequiredParamsPresent"": true,
    ""fulfillmentMessages"": [{
      ""text"": {
        ""text"": [""""]
      }
    }],
    ""outputContexts"": [{
      ""name"": ""projects/rpg-chatbot-qaol/agent/sessions/webdemo-8e9e7087-e736-1ce5-1ac6-44439f6b6fd2/contexts/__system_counters__"",
      ""parameters"": {
        ""no-input"": 0.0,
        ""no-match"": 0.0,
        ""linguagem_programacao"": ""Javascript"",
        ""linguagem_programacao.original"": ""javascript""
      }
    }],
    ""intent"": {
      ""name"": ""projects/rpg-chatbot-qaol/agent/intents/914bfa94-fcc6-431e-9f7c-692c1502f6f6"",
      ""displayName"": ""Popularidade Intent""
    },
    ""intentDetectionConfidence"": 1.0,
    ""languageCode"": ""pt-br""
  },
  ""originalDetectIntentRequest"": {
    ""payload"": {
    }
  },
  ""session"": ""projects/rpg-chatbot-qaol/agent/sessions/webdemo-8e9e7087-e736-1ce5-1ac6-44439f6b6fd2""
}",2021-04-17T12:25:50.011380Z,webdemo-8e9e7087-e736-1ce5-1ac6-44439f6b6fd2
vwy82wg3hbg60e,V2,6e6705df-dcd8-46aa-919c-7631e3e0b0d4-d74139ee,dialogflow_request,projects/rpg-chatbot-qaol/logs/dialogflow_agent,2021-04-17T12:25:50.080557961Z,rpg-chatbot-qaol,global,INFO,"Dialogflow Request : {""session"":""webdemo-8e9e7087-e736-1ce5-1ac6-44439f6b6fd2"",""query_input"":""{\n  \""text\"": {\n    \""textInputs\"": [{\n      \""text\"": \""popularidade do javascript\""\n    }]\n  }\n}"",""timezone"":""America/Buenos_Aires""}",2021-04-17T12:25:49.990Z,webdemo-8e9e7087-e736-1ce5-1ac6-44439f6b6fd2
27x5rog3dj2o9i,V2,98146104-c35e-47f9-adf4-6689ed181377-d74139ee,dialogflow_response,projects/rpg-chatbot-qaol/logs/dialogflow_agent,2021-04-17T12:25:43.992997069Z,rpg-chatbot-qaol,global,INFO,"Dialogflow Response : id: ""98146104-c35e-47f9-adf4-6689ed181377-d74139ee""
lang: ""pt-br""
session_id: ""webdemo-8e9e7087-e736-1ce5-1ac6-44439f6b6fd2""
timestamp: ""2021-04-17T12:25:43.854509Z""
result {
  source: ""agent""
  resolved_query: ""popularidade do java""
  score: 1.0
  parameters {
    fields {
      key: ""linguagem_programacao""
      value {
        string_value: ""Java""
      }
    }
  }
  metadata {
    intent_id: ""914bfa94-fcc6-431e-9f7c-692c1502f6f6""
    webhook_response_time: 122
    intent_name: ""Popularidade Intent""
    webhook_used: ""false""
    webhook_for_slot_filling_used: ""false""
    is_fallback_intent: ""false""
  }
  fulfillment {
    speech: ""A popularidade do Java é de 11.23%""
    messages {
      type {
        number_value: 0.0
      }
      speech {
        string_value: ""A popularidade do Java é de 11.23%""
      }
    }
  }
}
status {
  code: 200
  error_type: ""success""
}
",2021-04-17T12:25:43.984685Z,webdemo-8e9e7087-e736-1ce5-1ac6-44439f6b6fd2
1y50reg36gnty5,V2,98146104-c35e-47f9-adf4-6689ed181377-d74139ee,conversation_response,projects/rpg-chatbot-qaol/logs/dialogflow_agent,2021-04-17T12:25:43.987956122Z,rpg-chatbot-qaol,global,INFO,"Dialogflow fulfillment response : {""fulfillmentText"":""A popularidade do Java é de 11.23%"",""outputContexts"":[]}",2021-04-17T12:25:43.979436Z,webdemo-8e9e7087-e736-1ce5-1ac6-44439f6b6fd2
1k1wmoig38wbmaa,V2,98146104-c35e-47f9-adf4-6689ed181377-d74139ee,conversation_request,projects/rpg-chatbot-qaol/logs/dialogflow_agent,2021-04-17T12:25:43.873532458Z,rpg-chatbot-qaol,global,INFO,"Dialogflow fulfillment request : {
  ""responseId"": ""98146104-c35e-47f9-adf4-6689ed181377-d74139ee"",
  ""queryResult"": {
    ""queryText"": ""popularidade do java"",
    ""parameters"": {
      ""linguagem_programacao"": ""Java""
    },
    ""allRequiredParamsPresent"": true,
    ""fulfillmentMessages"": [{
      ""text"": {
        ""text"": [""""]
      }
    }],
    ""outputContexts"": [{
      ""name"": ""projects/rpg-chatbot-qaol/agent/sessions/webdemo-8e9e7087-e736-1ce5-1ac6-44439f6b6fd2/contexts/__system_counters__"",
      ""parameters"": {
        ""no-input"": 0.0,
        ""no-match"": 0.0,
        ""linguagem_programacao"": ""Java"",
        ""linguagem_programacao.original"": ""java""
      }
    }],
    ""intent"": {
      ""name"": ""projects/rpg-chatbot-qaol/agent/intents/914bfa94-fcc6-431e-9f7c-692c1502f6f6"",
      ""displayName"": ""Popularidade Intent""
    },
    ""intentDetectionConfidence"": 1.0,
    ""languageCode"": ""pt-br""
  },
  ""originalDetectIntentRequest"": {
    ""payload"": {
    }
  },
  ""session"": ""projects/rpg-chatbot-qaol/agent/sessions/webdemo-8e9e7087-e736-1ce5-1ac6-44439f6b6fd2""
}",2021-04-17T12:25:43.856621Z,webdemo-8e9e7087-e736-1ce5-1ac6-44439f6b6fd2
27x5rog3dj2o9h,V2,98146104-c35e-47f9-adf4-6689ed181377-d74139ee,dialogflow_request,projects/rpg-chatbot-qaol/logs/dialogflow_agent,2021-04-17T12:25:43.992997069Z,rpg-chatbot-qaol,global,INFO,"Dialogflow Request : {""session"":""webdemo-8e9e7087-e736-1ce5-1ac6-44439f6b6fd2"",""query_input"":""{\n  \""text\"": {\n    \""textInputs\"": [{\n      \""text\"": \""popularidade do java\""\n    }]\n  }\n}"",""timezone"":""America/Buenos_Aires""}",2021-04-17T12:25:43.836Z,webdemo-8e9e7087-e736-1ce5-1ac6-44439f6b6fd2
1f26z26g3f32lbb,V2,4d328f30-5499-4c6b-8b8c-592def18df9c-d74139ee,dialogflow_response,projects/rpg-chatbot-qaol/logs/dialogflow_agent,2021-04-17T12:25:38.640060193Z,rpg-chatbot-qaol,global,INFO,"Dialogflow Response : id: ""4d328f30-5499-4c6b-8b8c-592def18df9c-d74139ee""
lang: ""pt-br""
session_id: ""webdemo-8e9e7087-e736-1ce5-1ac6-44439f6b6fd2""
timestamp: ""2021-04-17T12:25:38.56171Z""
result {
  source: ""agent""
  resolved_query: ""popularidade do c""
  score: 1.0
  parameters {
    fields {
      key: ""linguagem_programacao""
      value {
        string_value: ""C""
      }
    }
  }
  metadata {
    intent_id: ""914bfa94-fcc6-431e-9f7c-692c1502f6f6""
    webhook_response_time: 64
    intent_name: ""Popularidade Intent""
    webhook_used: ""false""
    webhook_for_slot_filling_used: ""false""
    is_fallback_intent: ""false""
  }
  fulfillment {
    speech: ""A popularidade do C é de 14.32%""
    messages {
      type {
        number_value: 0.0
      }
      speech {
        string_value: ""A popularidade do C é de 14.32%""
      }
    }
  }
}
status {
  code: 200
  error_type: ""success""
}
",2021-04-17T12:25:38.631881Z,webdemo-8e9e7087-e736-1ce5-1ac6-44439f6b6fd2
198qn8kfr0inpb,V2,4d328f30-5499-4c6b-8b8c-592def18df9c-d74139ee,conversation_response,projects/rpg-chatbot-qaol/logs/dialogflow_agent,2021-04-17T12:25:38.638976897Z,rpg-chatbot-qaol,global,INFO,"Dialogflow fulfillment response : {""fulfillmentText"":""A popularidade do C é de 14.32%"",""outputContexts"":[]}",2021-04-17T12:25:38.628425Z,webdemo-8e9e7087-e736-1ce5-1ac6-44439f6b6fd2
170b5lkg38oy8zp,V2,4d328f30-5499-4c6b-8b8c-592def18df9c-d74139ee,conversation_request,projects/rpg-chatbot-qaol/logs/dialogflow_agent,2021-04-17T12:25:38.573361635Z,rpg-chatbot-qaol,global,INFO,"Dialogflow fulfillment request : {
  ""responseId"": ""4d328f30-5499-4c6b-8b8c-592def18df9c-d74139ee"",
  ""queryResult"": {
    ""queryText"": ""popularidade do c"",
    ""parameters"": {
      ""linguagem_programacao"": ""C""
    },
    ""allRequiredParamsPresent"": true,
    ""fulfillmentMessages"": [{
      ""text"": {
        ""text"": [""""]
      }
    }],
    ""outputContexts"": [{
      ""name"": ""projects/rpg-chatbot-qaol/agent/sessions/webdemo-8e9e7087-e736-1ce5-1ac6-44439f6b6fd2/contexts/__system_counters__"",
      ""parameters"": {
        ""no-input"": 0.0,
        ""no-match"": 0.0,
        ""linguagem_programacao"": ""C"",
        ""linguagem_programacao.original"": ""c""
      }
    }],
    ""intent"": {
      ""name"": ""projects/rpg-chatbot-qaol/agent/intents/914bfa94-fcc6-431e-9f7c-692c1502f6f6"",
      ""displayName"": ""Popularidade Intent""
    },
    ""intentDetectionConfidence"": 1.0,
    ""languageCode"": ""pt-br""
  },
  ""originalDetectIntentRequest"": {
    ""payload"": {
    }
  },
  ""session"": ""projects/rpg-chatbot-qaol/agent/sessions/webdemo-8e9e7087-e736-1ce5-1ac6-44439f6b6fd2""
}",2021-04-17T12:25:38.563983Z,webdemo-8e9e7087-e736-1ce5-1ac6-44439f6b6fd2
1f26z26g3f32lba,V2,4d328f30-5499-4c6b-8b8c-592def18df9c-d74139ee,dialogflow_request,projects/rpg-chatbot-qaol/logs/dialogflow_agent,2021-04-17T12:25:38.640060193Z,rpg-chatbot-qaol,global,INFO,"Dialogflow Request : {""session"":""webdemo-8e9e7087-e736-1ce5-1ac6-44439f6b6fd2"",""query_input"":""{\n  \""text\"": {\n    \""textInputs\"": [{\n      \""text\"": \""popularidade do c\""\n    }]\n  }\n}"",""timezone"":""America/Buenos_Aires""}",2021-04-17T12:25:38.534Z,webdemo-8e9e7087-e736-1ce5-1ac6-44439f6b6fd2
19s6nyug333qelw,V2,ad08e1b6-58dd-4a8c-8fe3-9461f11c2e6e-d74139ee,dialogflow_response,projects/rpg-chatbot-qaol/logs/dialogflow_agent,2021-04-17T12:25:23.591574355Z,rpg-chatbot-qaol,global,INFO,"Dialogflow Response : id: ""ad08e1b6-58dd-4a8c-8fe3-9461f11c2e6e-d74139ee""
lang: ""pt-br""
session_id: ""webdemo-8e9e7087-e736-1ce5-1ac6-44439f6b6fd2""
timestamp: ""2021-04-17T12:25:23.430452Z""
result {
  source: ""agent""
  resolved_query: ""popularidade do delphi""
  score: 1.0
  parameters {
    fields {
      key: ""linguagem_programacao""
      value {
        string_value: ""Delphi""
      }
    }
  }
  contexts {
    name: ""__system_counters__""
    lifespan: 1
    parameters {
      fields {
        key: ""linguagem_programacao""
        value {
          string_value: ""Delphi""
        }
      }
      fields {
        key: ""linguagem_programacao.original""
        value {
          string_value: ""delphi""
        }
      }
      fields {
        key: ""no-input""
        value {
          number_value: 0.0
        }
      }
      fields {
        key: ""no-match""
        value {
          number_value: 0.0
        }
      }
    }
  }
  metadata {
    intent_id: ""914bfa94-fcc6-431e-9f7c-692c1502f6f6""
    webhook_response_time: 144
    intent_name: ""Popularidade Intent""
    webhook_used: ""false""
    webhook_for_slot_filling_used: ""false""
    is_fallback_intent: ""false""
  }
  fulfillment {
    speech: ""A popularidade do Delphi é de 1.47%""
    messages {
      type {
        number_value: 0.0
      }
      speech {
        string_value: ""A popularidade do Delphi é de 1.47%""
      }
    }
  }
}
status {
  code: 200
  error_type: ""success""
}
",2021-04-17T12:25:23.583916Z,webdemo-8e9e7087-e736-1ce5-1ac6-44439f6b6fd2
1y8dspg3bryhhf,V2,ad08e1b6-58dd-4a8c-8fe3-9461f11c2e6e-d74139ee,conversation_response,projects/rpg-chatbot-qaol/logs/dialogflow_agent,2021-04-17T12:25:23.587234705Z,rpg-chatbot-qaol,global,INFO,"Dialogflow fulfillment response : {""fulfillmentText"":""A popularidade do Delphi é de 1.47%"",""outputContexts"":[]}",2021-04-17T12:25:23.577955Z,webdemo-8e9e7087-e736-1ce5-1ac6-44439f6b6fd2
kt6vxig37vsnuy,V2,ad08e1b6-58dd-4a8c-8fe3-9461f11c2e6e-d74139ee,conversation_request,projects/rpg-chatbot-qaol/logs/dialogflow_agent,2021-04-17T12:25:23.443316076Z,rpg-chatbot-qaol,global,INFO,"Dialogflow fulfillment request : {
  ""responseId"": ""ad08e1b6-58dd-4a8c-8fe3-9461f11c2e6e-d74139ee"",
  ""queryResult"": {
    ""queryText"": ""popularidade do delphi"",
    ""parameters"": {
      ""linguagem_programacao"": ""Delphi""
    },
    ""allRequiredParamsPresent"": true,
    ""fulfillmentMessages"": [{
      ""text"": {
        ""text"": [""""]
      }
    }],
    ""outputContexts"": [{
      ""name"": ""projects/rpg-chatbot-qaol/agent/sessions/webdemo-8e9e7087-e736-1ce5-1ac6-44439f6b6fd2/contexts/__system_counters__"",
      ""lifespanCount"": 1,
      ""parameters"": {
        ""no-input"": 0.0,
        ""no-match"": 0.0,
        ""linguagem_programacao"": ""Delphi"",
        ""linguagem_programacao.original"": ""delphi""
      }
    }],
    ""intent"": {
      ""name"": ""projects/rpg-chatbot-qaol/agent/intents/914bfa94-fcc6-431e-9f7c-692c1502f6f6"",
      ""displayName"": ""Popularidade Intent""
    },
    ""intentDetectionConfidence"": 1.0,
    ""languageCode"": ""pt-br""
  },
  ""originalDetectIntentRequest"": {
    ""payload"": {
    }
  },
  ""session"": ""projects/rpg-chatbot-qaol/agent/sessions/webdemo-8e9e7087-e736-1ce5-1ac6-44439f6b6fd2""
}",2021-04-17T12:25:23.433525Z,webdemo-8e9e7087-e736-1ce5-1ac6-44439f6b6fd2
19s6nyug333qelv,V2,ad08e1b6-58dd-4a8c-8fe3-9461f11c2e6e-d74139ee,dialogflow_request,projects/rpg-chatbot-qaol/logs/dialogflow_agent,2021-04-17T12:25:23.591574355Z,rpg-chatbot-qaol,global,INFO,"Dialogflow Request : {""session"":""webdemo-8e9e7087-e736-1ce5-1ac6-44439f6b6fd2"",""query_input"":""{\n  \""text\"": {\n    \""textInputs\"": [{\n      \""text\"": \""popularidade do delphi\""\n    }]\n  }\n}"",""timezone"":""America/Buenos_Aires""}",2021-04-17T12:25:23.401Z,webdemo-8e9e7087-e736-1ce5-1ac6-44439f6b6fd2
28c28eg3degoz9,V2,4696447e-639e-416d-8e8d-73b6806d07f0-d74139ee,dialogflow_response,projects/rpg-chatbot-qaol/logs/dialogflow_agent,2021-04-17T12:25:00.278558759Z,rpg-chatbot-qaol,global,INFO,"Dialogflow Response : id: ""4696447e-639e-416d-8e8d-73b6806d07f0-d74139ee""
lang: ""pt-br""
session_id: ""webdemo-8e9e7087-e736-1ce5-1ac6-44439f6b6fd2""
timestamp: ""2021-04-17T12:25:00.264174Z""
result {
  source: ""agent""
  resolved_query: ""Alibaba""
  action: ""input.unknown""
  score: 1.0
  parameters {
  }
  contexts {
    name: ""__system_counters__""
    lifespan: 1
    parameters {
      fields {
        key: ""no-input""
        value {
          number_value: 0.0
        }
      }
      fields {
        key: ""no-match""
        value {
          number_value: 1.0
        }
      }
    }
  }
  metadata {
    intent_id: ""6d13b5e2-f84d-44dd-8fa2-62ad905fd7fb""
    intent_name: ""Default Fallback Intent""
    webhook_used: ""false""
    webhook_for_slot_filling_used: ""false""
    is_fallback_intent: ""true""
  }
  fulfillment {
    speech: ""Desculpe, mas não compreendi.""
    messages {
      lang: ""pt-br""
      type {
        number_value: 0.0
      }
      speech {
        string_value: ""Desculpe, mas não compreendi.""
      }
    }
  }
}
status {
  code: 200
  error_type: ""success""
}
",2021-04-17T12:25:00.266893Z,webdemo-8e9e7087-e736-1ce5-1ac6-44439f6b6fd2
28c28eg3degoz8,V2,4696447e-639e-416d-8e8d-73b6806d07f0-d74139ee,dialogflow_request,projects/rpg-chatbot-qaol/logs/dialogflow_agent,2021-04-17T12:25:00.278558759Z,rpg-chatbot-qaol,global,INFO,"Dialogflow Request : {""session"":""webdemo-8e9e7087-e736-1ce5-1ac6-44439f6b6fd2"",""query_input"":""{\n  \""text\"": {\n    \""textInputs\"": [{\n      \""text\"": \""Alibaba\""\n    }]\n  }\n}"",""timezone"":""America/Buenos_Aires""}",2021-04-17T12:25:00.232Z,webdemo-8e9e7087-e736-1ce5-1ac6-44439f6b6fd2
vd9uuag3hoaeji,V2,1c4d5358-953d-46b3-997a-fc91a62d5289-d74139ee,dialogflow_response,projects/rpg-chatbot-qaol/logs/dialogflow_agent,2021-04-17T12:24:53.019875717Z,rpg-chatbot-qaol,global,INFO,"Dialogflow Response : id: ""1c4d5358-953d-46b3-997a-fc91a62d5289-d74139ee""
lang: ""pt-br""
session_id: ""webdemo-8e9e7087-e736-1ce5-1ac6-44439f6b6fd2""
timestamp: ""2021-04-17T12:24:52.986113Z""
result {
  source: ""agent""
  resolved_query: ""Cassandra""
  score: 0.6358485
  parameters {
    fields {
      key: ""banco_dados""
      value {
        string_value: ""Cassandra""
      }
    }
  }
  contexts {
    name: ""esperando_nuvem""
    lifespan: 1
    parameters {
      fields {
        key: ""banco_dados""
        value {
          string_value: ""Cassandra""
        }
      }
      fields {
        key: ""banco_dados.original""
        value {
          string_value: ""Cassandra""
        }
      }
    }
  }
  metadata {
    intent_id: ""9cd308c3-5ad7-4d92-b99c-48ed0fb0441d""
    intent_name: ""Banco de Dados Intent""
    webhook_used: ""false""
    webhook_for_slot_filling_used: ""false""
    is_fallback_intent: ""false""
  }
  fulfillment {
    speech: ""Legal!!! O banco de dados Cassandra é muito utilizado. E qual provedor de núvem você usa?""
    messages {
      lang: ""pt-br""
      type {
        number_value: 0.0
      }
      speech {
        string_value: ""Legal!!! O banco de dados Cassandra é muito utilizado. E qual provedor de núvem você usa?""
      }
    }
  }
}
status {
  code: 200
  error_type: ""success""
}
",2021-04-17T12:24:52.990211Z,webdemo-8e9e7087-e736-1ce5-1ac6-44439f6b6fd2
vd9uuag3hoaejh,V2,1c4d5358-953d-46b3-997a-fc91a62d5289-d74139ee,dialogflow_request,projects/rpg-chatbot-qaol/logs/dialogflow_agent,2021-04-17T12:24:53.019875717Z,rpg-chatbot-qaol,global,INFO,"Dialogflow Request : {""session"":""webdemo-8e9e7087-e736-1ce5-1ac6-44439f6b6fd2"",""query_input"":""{\n  \""text\"": {\n    \""textInputs\"": [{\n      \""text\"": \""Cassandra\""\n    }]\n  }\n}"",""timezone"":""America/Buenos_Aires""}",2021-04-17T12:24:52.957Z,webdemo-8e9e7087-e736-1ce5-1ac6-44439f6b6fd2
sbf6f0g32hz7o4,V2,e4850822-65e6-415a-b209-20b9490c0b76-d74139ee,dialogflow_response,projects/rpg-chatbot-qaol/logs/dialogflow_agent,2021-04-17T12:24:44.064279356Z,rpg-chatbot-qaol,global,INFO,"Dialogflow Response : id: ""e4850822-65e6-415a-b209-20b9490c0b76-d74139ee""
lang: ""pt-br""
session_id: ""webdemo-8e9e7087-e736-1ce5-1ac6-44439f6b6fd2""
timestamp: ""2021-04-17T12:24:44.051655Z""
result {
  source: ""agent""
  resolved_query: ""python""
  score: 1.0
  parameters {
    fields {
      key: ""linguagem_programacao""
      value {
        string_value: ""Python""
      }
    }
  }
  contexts {
    name: ""esperando_banco_de_dados""
    lifespan: 1
    parameters {
      fields {
        key: ""linguagem_programacao""
        value {
          string_value: ""Python""
        }
      }
      fields {
        key: ""linguagem_programacao.original""
        value {
          string_value: ""python""
        }
      }
    }
  }
  metadata {
    intent_id: ""ffca72f6-e1bd-4640-8f27-178c56240135""
    intent_name: ""Linguagem de Programacao Intent""
    webhook_used: ""false""
    webhook_for_slot_filling_used: ""false""
    is_fallback_intent: ""false""
  }
  fulfillment {
    speech: ""A linguagem Python  é bem legal =).  E qual banco de dados você usa?""
    messages {
      lang: ""pt-br""
      type {
        number_value: 0.0
      }
      speech {
        string_value: ""A linguagem Python  é bem legal =).  E qual banco de dados você usa?""
      }
    }
  }
}
status {
  code: 200
  error_type: ""success""
}
",2021-04-17T12:24:44.056319Z,webdemo-8e9e7087-e736-1ce5-1ac6-44439f6b6fd2
sbf6f0g32hz7o3,V2,e4850822-65e6-415a-b209-20b9490c0b76-d74139ee,dialogflow_request,projects/rpg-chatbot-qaol/logs/dialogflow_agent,2021-04-17T12:24:44.064279356Z,rpg-chatbot-qaol,global,INFO,"Dialogflow Request : {""session"":""webdemo-8e9e7087-e736-1ce5-1ac6-44439f6b6fd2"",""query_input"":""{\n  \""text\"": {\n    \""textInputs\"": [{\n      \""text\"": \""python\""\n    }]\n  }\n}"",""timezone"":""America/Buenos_Aires""}",2021-04-17T12:24:44.026Z,webdemo-8e9e7087-e736-1ce5-1ac6-44439f6b6fd2
